Date            PMI
Mar 01, 2012	50.2
Feb 22, 2012  	50.1
Feb 01, 2012	51.0
Jan 24, 2012  	50.9
Jan 02, 2012	48.4
Dec 15, 2011  	48.1
Dec 01, 2011	47.9
Nov 23, 2011  	47.9
Nov 02, 2011	49.1
Oct 24, 2011  	48.9
Oct 03, 2011	50.3
Sep 22, 2011  	50.0
Sep 01, 2011	50.9
Aug 23, 2011  	52.0
Aug 01, 2011	52.0
Jul 21, 2011  	52.1
Jun 23, 2011  	54.9
Jun 01, 2011	57.7
May 23, 2011  	58.2
May 02, 2011	62.0
Apr 19, 2011  	61.7
Mar 24, 2011  	60.9
Mar 01, 2011	62.7
Feb 21, 2011  	62.6
Feb 01, 2011	60.5
Jan 24, 2011  	60.2
Dec 16, 2010  	60.9
Dec 01, 2010	58.1
Nov 23, 2010  	58.9
Nov 02, 2010	56.6
Oct 21, 2010  	56.1
Sep 23, 2010  	55.3
Aug 23, 2010  	58.2
Jul 22, 2010  	61.2
Jun 23, 2010  	58.1
Jun 01, 2010	58.4
May 21, 2010  	58.3
May 03, 2010	61.5
Apr 22, 2010  	61.3
Mar 24, 2010  	59.6
Mar 01, 2010	57.2
Feb 19, 2010  	57.1
Jan 21, 2010  	53.4
Dec 16, 2009  	53.1
Dec 01, 2009	52.4
Nov 23, 2009  	52.0
Oct 23, 2009  	51.1
Oct 01, 2009	49.6
Sep 23, 2009  	49.6
Sep 01, 2009	49.2
Aug 21, 2009  	49.0
Jul 24, 2009	45.2
Jul 01, 2009	40.9
Jun 23, 2009	40.5	
Jun 01, 2009	39.6	
May 21, 2009	39.1	
Apr 23, 2009	35.0	
Mar 24, 2009	32.4	
Feb 20, 2009	32.2	
Jan 23, 2009	32.0	
Dec 16, 2008	33.5	
Nov 21, 2008	36.7	
Oct 24, 2008	43.3	
Sep 23, 2008	48.1	
Aug 21, 2008	49.9	
Jul 24, 2008	50.9	
Jun 23, 2008	52.3	
May 23, 2008	53.5	
Apr 23, 2008	53.6	
Mar 20, 2008	54.9	
Mar 03, 2008	54.3	
